6656,48,2,0,4,0,1,23,6,70,5,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6657,30,3,0,6929,0,0,19,10,341,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6658,58,1,0,2429,0,1,20,4,446,7,-1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6659,35,2,0,178,0,0,14,7,76,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6660,35,1,0,220,1,0,2,1,153,4,244,13,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6661,39,1,0,74,1,0,28,6,71,6,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6662,29,2,0,2196,0,0,5,7,215,1,-1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6663,43,1,0,473,1,0,3,1,148,3,211,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6664,28,1,0,1582,1,0,3,5,816,2,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6665,25,2,0,89,0,0,7,8,274,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6666,34,2,0,457,0,0,6,1,144,5,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6667,56,1,0,292,1,0,28,4,228,9,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6668,53,1,0,1066,1,0,7,4,57,2,170,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6669,26,2,0,1100,1,0,21,6,240,1,-1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6670,47,2,0,0,0,0,17,10,120,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6671,42,1,0,95,0,0,19,7,119,6,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6672,55,1,0,149,1,0,11,7,103,15,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6673,41,1,0,1297,0,0,6,5,82,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6674,52,2,0,2076,1,0,29,4,112,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6675,37,1,0,54,1,0,10,6,118,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6676,41,1,0,442,1,1,17,3,261,3,322,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6677,36,1,0,511,1,1,30,0,706,1,252,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6678,42,2,0,0,0,0,25,7,129,4,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6679,32,1,0,1873,1,1,20,5,23,24,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6680,42,1,0,9277,1,0,15,4,395,1,361,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6681,54,1,0,473,0,1,2,10,182,1,81,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6682,54,0,0,0,1,0,11,6,159,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6683,29,1,0,1104,1,0,18,5,262,9,-1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6684,46,1,0,1270,1,0,17,5,277,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6685,41,1,0,277,1,0,12,4,152,3,351,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6686,57,1,0,621,1,0,17,3,778,3,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6687,57,0,0,37,0,0,25,5,259,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6688,53,2,0,32464,0,0,19,10,135,4,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6689,32,1,0,313,1,1,5,5,67,2,-1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6690,40,1,0,1200,1,0,18,5,284,8,-1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6691,45,1,0,999,1,0,16,4,656,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6692,26,2,0,23494,0,0,3,1,136,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6693,35,1,0,514,1,0,25,4,56,1,185,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6694,44,1,1,-505,1,0,3,5,113,11,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6695,27,3,0,1444,0,0,2,1,248,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6696,46,1,0,36,1,0,16,4,250,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6697,32,2,0,3050,1,0,23,4,298,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6698,37,2,1,-681,1,1,11,7,280,3,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6699,52,1,0,-558,0,0,14,7,152,5,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6700,27,2,0,102,0,0,26,6,9,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6701,51,0,0,43,0,0,24,6,212,2,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6702,32,2,0,1882,0,0,25,7,497,5,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6703,31,1,0,182,0,0,28,7,52,5,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6704,46,2,0,120,0,0,17,5,171,4,-1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6705,55,2,0,1119,0,0,29,4,283,1,-1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6706,25,2,0,1602,1,0,26,4,154,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6707,52,1,0,1256,1,0,1,3,498,3,-1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6708,46,1,0,1685,1,0,29,7,203,2,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6709,36,2,0,1584,1,0,18,6,178,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6710,48,0,0,1876,1,0,20,5,11,3,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6711,30,2,0,-679,1,0,23,4,372,3,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6712,41,2,0,1216,1,0,21,4,53,3,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6713,45,0,0,106,0,0,4,7,205,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6714,50,0,0,490,1,0,28,4,151,3,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6715,41,2,0,3355,0,0,14,9,181,2,500,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6716,59,1,0,0,0,0,18,5,368,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6717,31,1,0,-720,1,0,17,5,638,16,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6718,36,2,0,571,1,1,31,6,46,3,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6719,40,1,0,503,1,1,18,4,24,2,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6720,40,1,0,2574,1,0,20,10,517,1,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6721,37,2,0,-9,0,0,29,7,168,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6722,32,2,0,23,0,0,22,4,137,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6723,26,1,0,1347,0,0,6,1,254,1,-1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6724,45,1,0,396,1,1,1,3,251,4,329,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6725,57,3,0,288,0,0,9,1,42,3,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6726,58,1,0,5680,0,1,18,10,237,2,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6727,31,2,0,1788,0,0,27,7,212,15,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6728,59,1,0,1875,1,0,13,4,77,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6729,50,1,0,3608,1,0,13,10,176,2,197,2,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6730,27,1,0,0,1,0,27,4,265,1,-1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6731,39,2,0,0,0,0,25,7,342,5,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6732,36,2,0,327,1,0,14,6,74,6,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6733,39,1,0,507,1,0,12,4,150,7,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6734,49,0,0,518,0,0,29,0,1917,2,-1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6735,37,2,0,0,0,0,28,7,76,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6736,32,2,0,29,1,0,31,6,49,24,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6737,46,2,0,-780,0,1,5,1,128,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6738,37,2,0,597,0,1,30,5,96,3,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6739,39,1,0,4380,0,0,9,6,87,8,-1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6740,38,1,0,49,1,0,18,4,43,1,367,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6741,41,2,0,1982,0,0,21,10,558,1,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6742,60,2,0,0,0,0,14,6,363,3,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6743,25,2,0,1182,1,0,26,4,141,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6744,52,1,0,1005,1,0,2,5,195,1,-1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6745,32,1,0,-33,1,0,28,4,234,3,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6746,46,1,0,1114,0,0,31,6,87,8,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6747,48,0,0,9622,0,0,12,7,787,6,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6748,41,1,0,568,1,0,30,4,72,2,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6749,66,0,0,1943,0,0,24,7,401,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6750,27,1,0,0,0,1,14,6,227,4,-1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6751,35,2,0,0,1,0,21,9,4,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6752,42,1,0,488,0,0,9,3,230,1,325,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6753,40,0,0,258,0,0,20,5,14,13,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6754,33,2,0,1240,1,0,4,1,505,2,260,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6755,40,1,0,260,1,0,13,4,306,1,181,5,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6756,36,1,0,-190,1,0,27,4,348,2,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6757,39,1,0,1270,1,0,29,4,245,4,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6758,41,2,0,0,1,0,17,10,176,1,-1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6759,60,1,0,11615,1,0,3,5,70,10,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6760,33,1,0,0,0,0,26,7,99,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6761,32,2,0,0,0,0,28,7,15,13,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6762,48,2,0,571,1,1,19,10,77,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6763,34,2,0,876,1,0,17,10,145,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6764,53,1,0,1563,1,0,2,1,124,2,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6765,59,1,0,679,0,0,30,6,761,4,-1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6766,62,1,0,3,0,0,4,7,151,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6767,33,2,0,1020,0,0,27,7,82,4,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6768,30,1,0,-1,1,0,28,4,141,1,-1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6769,43,1,0,1149,0,0,29,6,237,2,-1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6770,43,1,0,747,0,0,29,4,685,2,-1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6771,43,2,0,1201,1,1,18,10,82,1,97,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6772,46,0,0,776,0,1,11,6,76,2,-1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6773,34,1,0,1477,1,0,20,3,233,3,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6774,43,1,0,592,1,0,14,4,260,1,-1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6775,58,1,0,796,0,0,18,7,102,7,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6776,37,2,0,0,1,0,9,4,59,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6777,51,0,0,3726,0,1,27,7,119,12,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6778,37,1,0,-21,1,0,27,4,229,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6779,33,3,0,73,1,0,11,7,156,1,263,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6780,57,0,0,3495,0,1,19,10,362,3,-1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6781,55,0,0,0,0,0,17,5,285,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6782,31,2,0,330,0,0,13,0,260,1,194,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6783,31,2,0,574,1,0,16,6,410,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6784,58,1,0,5618,1,0,15,4,113,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6785,37,1,0,3467,0,0,9,5,185,2,-1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6786,59,1,0,319,0,0,24,6,129,1,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6787,36,1,0,222,1,0,23,4,188,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6788,34,2,0,589,0,0,19,3,125,2,-1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6789,58,1,0,0,1,0,11,6,116,2,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6790,49,1,0,-353,1,1,27,4,123,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6791,35,1,0,149,1,0,29,0,99,1,245,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6792,46,0,0,5164,1,0,5,5,267,11,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6793,47,2,0,1147,0,0,27,1,204,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6794,50,2,0,109,1,0,13,7,185,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6795,28,2,0,805,0,0,16,1,331,1,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6796,26,1,0,549,0,0,3,6,149,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6797,43,0,0,698,1,0,14,4,322,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6798,39,1,0,1,0,1,7,6,281,1,-1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6799,72,1,0,1129,0,0,25,10,208,1,91,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6800,35,1,0,-3,0,0,9,5,438,5,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6801,28,3,0,326,0,0,11,9,450,1,231,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6802,47,0,0,197,0,0,18,5,57,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6803,25,2,0,641,1,0,12,4,53,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6804,34,1,0,837,1,1,13,3,495,1,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6805,38,1,0,868,0,0,20,10,452,2,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6806,35,1,0,454,1,0,10,6,154,1,-1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6807,38,0,0,7005,1,0,7,6,370,1,412,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6808,34,1,0,705,1,1,2,3,249,1,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6809,52,1,0,0,1,0,11,4,329,2,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6810,50,1,0,5569,0,0,7,7,103,4,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6811,25,1,0,316,1,1,19,4,360,2,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6812,35,1,0,23,1,0,26,4,147,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6813,55,1,0,89,1,0,5,4,106,3,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6814,35,1,0,2228,0,0,19,5,461,2,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6815,52,1,0,692,1,0,12,7,129,9,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6816,30,2,0,5359,0,0,26,1,427,1,191,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6817,31,0,0,538,1,0,14,4,703,4,-1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6818,59,0,0,174,1,1,26,4,145,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6819,23,2,0,250,1,0,12,4,166,2,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6820,40,1,0,287,1,0,8,4,69,1,298,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6821,36,2,0,-296,1,0,14,4,113,3,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6822,38,1,0,9618,1,0,9,5,214,1,-1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6823,36,2,0,1174,1,0,18,10,192,2,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6824,74,2,0,4515,0,0,17,3,1161,5,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6825,38,1,0,861,1,0,11,4,565,2,-1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6826,45,1,0,814,0,0,1,8,691,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6827,42,1,0,165,0,0,20,3,169,1,-1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6828,41,3,0,1604,0,0,16,5,287,2,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6829,35,2,0,75,0,0,28,7,9,19,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6830,42,1,0,759,0,0,28,0,97,1,169,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6831,56,1,0,485,0,0,30,6,70,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6832,47,3,0,-345,1,0,19,4,18,14,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6833,30,2,0,975,1,0,26,4,603,1,-1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6834,31,2,0,1598,1,0,7,6,36,33,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6835,36,1,0,5957,1,0,18,10,138,2,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6836,33,2,0,804,1,0,2,6,226,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6837,30,1,0,-134,1,1,7,6,61,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6838,42,1,0,1455,1,0,6,4,364,4,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6839,31,2,0,1503,1,1,8,7,257,2,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6840,38,1,0,0,1,0,19,10,230,1,-1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6841,48,1,0,1150,1,0,28,4,357,1,-1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6842,53,1,0,0,1,1,5,4,181,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6843,31,1,0,119,0,0,7,6,80,1,-1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6844,52,3,0,3303,0,0,6,5,33,1,-1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6845,57,1,0,1841,0,0,5,5,302,1,-1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6846,26,1,0,321,1,1,23,6,638,2,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6847,35,1,0,759,0,0,19,10,556,3,-1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6848,51,0,0,106,1,0,6,4,217,1,169,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6849,31,1,0,3311,1,0,20,4,719,1,-1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6850,48,2,0,657,0,1,29,0,251,2,-1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6851,27,1,0,285,0,0,22,6,139,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6852,48,0,0,788,0,0,9,6,36,2,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6853,34,2,0,382,0,0,3,10,193,1,-1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6854,46,1,0,1120,0,1,19,5,786,1,-1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6855,32,2,0,696,0,1,30,3,270,2,293,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6856,26,2,0,2,0,0,10,7,121,1,102,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6857,34,2,0,471,0,0,20,3,247,1,332,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6858,50,1,0,1954,0,1,28,6,438,4,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6859,39,1,0,4136,1,0,2,5,142,3,-1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
6860,42,1,0,151,1,0,5,4,227,3,-1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
